STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
2434	东厂-地头蛇	【5/10】		6	bossclone002005	bossclone002013	28	28			2433	2436							submitnpcex_2434		title_2434	context_2434	context_2434,menu_2434;target_2434,task_menu_accept_2434	complete_2434	uncom_2434	target_2434	task_TrackInfo_2434	next_2434	CanAcceptMenu_2434	UncompleteMenu_2434	CompleteMenu_2434					1	3	0				
2435	东厂-攻打客栈	【7/10】		6	bossclone002005	bossclone002005	28	28			2436	2438							submitnpcex_2435		title_2435	context_2435	context_2435,menu_2435;target_2435,task_menu_accept_2435	complete_2435	uncom_2435	target_2435	task_TrackInfo_2435	next_2435	CanAcceptMenu_2435	UncompleteMenu_2435	CompleteMenu_2435					1	3	0				
2436	东厂-回报	【6/10】		6	bossclone002013	bossclone002005	28	28			2434	2435							submitnpcex_2436		title_2436	context_2436	context_2436,menu_2436;target_2436,task_menu_accept_2436	complete_2436	uncom_2436	target_2436	task_TrackInfo_2436	next_2436	CanAcceptMenu_2436	UncompleteMenu_2436	CompleteMenu_2436					1	3	0				
2437	东厂-选势力			6		bossclone002009	28	28			2071	2239							submitnpcex_2437		title_2437	context_2437	context_2437,menu_2437;target_2437,task_menu_accept_2437	complete_2437	uncom_2437	target_2437	task_TrackInfo_2437	next_2437	CanAcceptMenu_2437	UncompleteMenu_2437	CompleteMenu_2437					1	3	0				
2438	东厂-找到密道	【8/10】		6	bossclone002005	bossclone002005	28	28			2435	2440							submitnpcex_2438		title_2438	context_2438	context_2438,menu_2438;target_2438,task_menu_accept_2438	complete_2438	uncom_2438	target_2438	task_TrackInfo_2438	next_2438	CanAcceptMenu_2438	UncompleteMenu_2438	CompleteMenu_2438					1	3	0				
2439	东厂-胡人奸细			6																	title_2439	context_2439	context_2439,menu_2439;target_2439,task_menu_accept_2439	complete_2439	uncom_2439	target_2439	task_TrackInfo_2439	next_2439	CanAcceptMenu_2439	UncompleteMenu_2439	CompleteMenu_2439					1	3	0				
2440	东厂-支援曹少卿	【9/10】		6	bossclone002005	bossclone002001	28	28			2438	2442				40014			submitnpcex_2440	task\clone002\task2440.lua	title_2440	context_2440	context_2440,menu_2440;target_2440,task_menu_accept_2440	complete_2440	uncom_2440	target_2440	task_TrackInfo_2440	next_2440	CanAcceptMenu_2440	UncompleteMenu_2440	CompleteMenu_2440					1	3	0				
2441	东厂-铲除逆贼			6																	title_2441	context_2441	context_2441,menu_2441;target_2441,task_menu_accept_2441	complete_2441	uncom_2441	target_2441	task_TrackInfo_2441	next_2441	CanAcceptMenu_2441	UncompleteMenu_2441	CompleteMenu_2441					1	3	0				
2442	东厂-请贼入瓮	【10/10】		6	bossclone002001					1	2440					40015					title_2442	context_2442	context_2442,menu_2442;target_2442,task_menu_accept_2442	complete_2442	uncom_2442	target_2442	task_TrackInfo_2442	next_2442	CanAcceptMenu_2442	UncompleteMenu_2442	CompleteMenu_2442					1	3	0				
2443	马贼-选势力			6		bossclone002017	28	28			2079	2444							submitnpcex_2443		title_2443	context_2443	context_2443,menu_2443;target_2443,task_menu_accept_2443	complete_2443	uncom_2443	target_2443	task_TrackInfo_2443	next_2443	CanAcceptMenu_2443	UncompleteMenu_2443	CompleteMenu_2443					1	3	0				
2444	马贼-接头	【1/9】		6	bossclone002017	bossclone002017	28	28			2443	2445							submitnpcex_2444	task\clone002\task2444.lua	title_2444	context_2444	context_2444,menu_2444;target_2444,task_menu_accept_2444	complete_2444	uncom_2444	target_2444	task_TrackInfo_2444	next_2444	CanAcceptMenu_2444	UncompleteMenu_2444	CompleteMenu_2444					1	3	0				
2445	马贼-打发千户	【2/9】		6		bossclone002017	28	28			2444	2446							submitnpcex_2445	task\clone002\task2445.lua	title_2445	context_2445	context_2445,menu_2445;target_2445,task_menu_accept_2445	complete_2445	uncom_2445	target_2445	task_TrackInfo_2445	next_2445	CanAcceptMenu_2445	UncompleteMenu_2445	CompleteMenu_2445					1	3	0				
2446	马贼-摸底	【3/9】		6	bossclone002017	bossclone002017	28	28			2445	2447							submitnpcex_2446		title_2446	context_2446	context_2446,menu_2446;target_2446,task_menu_accept_2446	complete_2446	uncom_2446	target_2446	task_TrackInfo_2446	next_2446	CanAcceptMenu_2446	UncompleteMenu_2446	CompleteMenu_2446					1	3	0				
2447	马贼-通知贺虎	【4/9】		6	bossclone002017	bossclone002013	28	28			2446	2832				40022			submitnpcex_2447		title_2447	context_2447	context_2447,menu_2447;target_2447,task_menu_accept_2447	complete_2447	uncom_2447	target_2447	task_TrackInfo_2447	next_2447	CanAcceptMenu_2447	UncompleteMenu_2447	CompleteMenu_2447					1	3	0				
2448	马贼-铲除隐患			6																	title_2448	context_2448	context_2448,menu_2448;target_2448,task_menu_accept_2448	complete_2448	uncom_2448	target_2448	task_TrackInfo_2448	next_2448	CanAcceptMenu_2448	UncompleteMenu_2448	CompleteMenu_2448					1	3	0				
2449	马贼-打败碧露			6																	title_2449	context_2449	context_2449,menu_2449;target_2449,task_menu_accept_2449	complete_2449	uncom_2449	target_2449	task_TrackInfo_2449	next_2449	CanAcceptMenu_2449	UncompleteMenu_2449	CompleteMenu_2449					1	3	0				
2801	故人相见(副本)	【1/3】		6	FunnpcClone017002	FunnpcClone017004	5	5				2803	742			40005					title_2801	context_2801	context_2801,menu_2801;target_2801,task_menu_accept_2801	complete_2801	uncom_2801	target_2801	task_TrackInfo_2801	next_2801	CanAcceptMenu_2801	UncompleteMenu_2801	CompleteMenu_2801					1	0	0				
2803	监视校尉(副本)	【2/3】		6	FunnpcClone017004	FunnpcClone017004	5	5			2801	2804	742			40006				task\task_2803.lua	title_2803	context_2803	context_2803,menu_2803;target_2803,task_menu_accept_2803	complete_2803	uncom_2803	target_2803	task_TrackInfo_2803	next_2803	CanAcceptMenu_2803	UncompleteMenu_2803	CompleteMenu_2803					1	0	0				
2804	击杀校尉(副本)	【3/3】		6	FunnpcClone017004	FunnpcClone017002	5	5			2803	2805	742								title_2804	context_2804	context_2804,menu_2804;target_2804,task_menu_accept_2804	complete_2804	uncom_2804	target_2804	task_TrackInfo_2804	next_2804	CanAcceptMenu_2804	UncompleteMenu_2804	CompleteMenu_2804					1	0	0				
2805	奉命追查(副本)	【1/5】		6	FunnpcClone017002	FunnpcClone017002	5	5			2804	2806	742								title_2805	context_2805	context_2805,menu_2805;target_2805,task_menu_accept_2805	complete_2805	uncom_2805	target_2805	task_TrackInfo_2805	next_2805	CanAcceptMenu_2805	UncompleteMenu_2805	CompleteMenu_2805					1	0	0				
2806	逮捕归案(副本)	【2/5】		6	FunnpcClone017002		5	5		1	2805		742								title_2806	context_2806	context_2806,menu_2806;target_2806,task_menu_accept_2806	complete_2806	uncom_2806	target_2806	task_TrackInfo_2806	next_2806	CanAcceptMenu_2806	UncompleteMenu_2806	CompleteMenu_2806					1	0	0				
2807	严刑逼供(副本)	【4/5】		6	FunnpcClone017005	FunnpcClone017005	5	5			2822	2808	742								title_2807	context_2807	context_2807,menu_2807;target_2807,task_menu_accept_2807	complete_2807	uncom_2807	target_2807	task_TrackInfo_2807	next_2807	CanAcceptMenu_2807	UncompleteMenu_2807	CompleteMenu_2807					1	0	0				
2808	实情报告(副本)	【5/5】		6	FunnpcClone017005	FunnpcClone017002	5	5			2807	2809	742								title_2808	context_2808	context_2808,menu_2808;target_2808,task_menu_accept_2808	complete_2808	uncom_2808	target_2808	task_TrackInfo_2808	next_2808	CanAcceptMenu_2808	UncompleteMenu_2808	CompleteMenu_2808					1	0	0				
2809	密谋造反1(副本)	【1/4】		6	FunnpcClone017002		5	43		1	2808	2810	742								title_2809	context_2809	context_2809,menu_2809;target_2809,task_menu_accept_2809	complete_2809	uncom_2809	target_2809	task_TrackInfo_2809	next_2809	CanAcceptMenu_2809	UncompleteMenu_2809	CompleteMenu_2809					1	0	0				
2810	密谋造反2(副本)	【2/4】		6	FunnpcClone017004		43	43		1	2809		742								title_2810	context_2810	context_2810,menu_2810;target_2810,task_menu_accept_2810	complete_2810	uncom_2810	target_2810	task_TrackInfo_2810	next_2810	CanAcceptMenu_2810	UncompleteMenu_2810	CompleteMenu_2810					1	1	0				
2811	密谋造反3(副本)	【3/4】		6			43	43		1			742								title_2811	context_2811	context_2811,menu_2811;target_2811,task_menu_accept_2811	complete_2811	uncom_2811	target_2811	task_TrackInfo_2811	next_2811	CanAcceptMenu_2811	UncompleteMenu_2811	CompleteMenu_2811					1	0	0				
2812	密谋造反4(副本)	【4/4】		6			43	43		1		2813	742								title_2812	context_2812	context_2812,menu_2812;target_2812,task_menu_accept_2812	complete_2812	uncom_2812	target_2812	task_TrackInfo_2812	next_2812	CanAcceptMenu_2812	UncompleteMenu_2812	CompleteMenu_2812					1	0	0				
2813	走漏风声(副本)	【1/5】		6	BossClone017003	BossClone017003	43	43			2812	2814	742								title_2813	context_2813	context_2813,menu_2813;target_2813,task_menu_accept_2813	complete_2813	uncom_2813	target_2813	task_TrackInfo_2813	next_2813	CanAcceptMenu_2813	UncompleteMenu_2813	CompleteMenu_2813					1	1	0				
2814	父子反目(副本)	【2/5】		6			43	43		1	2813	2815	742								title_2814	context_2814	context_2814,menu_2814;target_2814,task_menu_accept_2814	complete_2814	uncom_2814	target_2814	task_TrackInfo_2814	next_2814	CanAcceptMenu_2814	UncompleteMenu_2814	CompleteMenu_2814					1	1	0				
2815	卖主求荣(副本)	【3/5】		6	FunnpcClone017008	FunnpcClone017004	43	43			2814		742								title_2815	context_2815	context_2815,menu_2815;target_2815,task_menu_accept_2815	complete_2815	uncom_2815	target_2815	task_TrackInfo_2815	next_2815	CanAcceptMenu_2815	UncompleteMenu_2815	CompleteMenu_2815					1	0	0				
2816	罪魁祸首(副本)	【4/5】		6		FunnpcClone017004	43	43					742								title_2816	context_2816	context_2816,menu_2816;target_2816,task_menu_accept_2816	complete_2816	uncom_2816	target_2816	task_TrackInfo_2816	next_2816	CanAcceptMenu_2816	UncompleteMenu_2816	CompleteMenu_2816					1	1	0				
2817	一雪沉冤(副本)	【5/5】		6	FunnpcClone017004	FunnpcClone017002	43	43			2816		742			40007,40008					title_2817	context_2817	context_2817,menu_2817;target_2817,task_menu_accept_2817	complete_2817	uncom_2817	target_2817	task_TrackInfo_2817	next_2817	CanAcceptMenu_2817	UncompleteMenu_2817	CompleteMenu_2817					1	0	0				
2818	奉天成仁(副本)			6	FunnpcClone017004	FunnpcClone017002	43	43			2816	2819	742			40009				task\task2818.lua	title_2818	context_2818	context_2818,menu_2818;target_2818,task_menu_accept_2818	complete_2818	uncom_2818	target_2818	task_TrackInfo_2818	next_2818	CanAcceptMenu_2818	UncompleteMenu_2818	CompleteMenu_2818					1	0	0				
2819	完成出师(副本)			6	FunnpcClone017002	FunnpcClone017002	43	43			2818		742								title_2819	context_2819	context_2819,menu_2819;target_2819,task_menu_accept_2819	complete_2819	uncom_2819	target_2819	task_TrackInfo_2819	next_2819	CanAcceptMenu_2819	UncompleteMenu_2819	CompleteMenu_2819					1	0	0				
2820	缉拿大盗(副本)			6	FunnpcClone017009	FunnpcClone017009	43	43					742								title_2820	context_2820	context_2820,menu_2820;target_2820,task_menu_accept_2820	complete_2820	uncom_2820	target_2820	task_TrackInfo_2820	next_2820	CanAcceptMenu_2820	UncompleteMenu_2820	CompleteMenu_2820					1	0	0				
2821	活着出去（副本）			6	FunnpcClone017010	FunnpcClone017010	43	43													title_2821	context_2821	context_2821,menu_2821;target_2821,task_menu_accept_2821	complete_2821	uncom_2821	target_2821	task_TrackInfo_2821	next_2821	CanAcceptMenu_2821	UncompleteMenu_2821	CompleteMenu_2821					1	0	0				
2822	羁押归案(副本)	【3/5】		6	BossClone017001	FunnpcClone017005	5	5			2806	2807	742								title_2822	context_2822	context_2822,menu_2822;target_2822,task_menu_accept_2822	complete_2822	uncom_2822	target_2822	task_TrackInfo_2822	next_2822	CanAcceptMenu_2822	UncompleteMenu_2822	CompleteMenu_2822					1	0	0				
2831	马贼-踏平客栈			6																	title_2831	context_2831	context_2831,menu_2831;target_2831,task_menu_accept_2831	complete_2831	uncom_2831	target_2831	task_TrackInfo_2831	next_2831	CanAcceptMenu_2831	UncompleteMenu_2831	CompleteMenu_2831					1	3	0				
2832	马贼-杀周淮安	【5/9】		6	bossclone002013	bossclone002013	28	28			2447	2833							submitnpcex_2832		title_2832	context_2832	context_2832,menu_2832;target_2832,task_menu_accept_2832	complete_2832	uncom_2832	target_2832	task_TrackInfo_2832	next_2832	CanAcceptMenu_2832	UncompleteMenu_2832	CompleteMenu_2832					1	3	0				
2833	马贼-杀董遒沈义山	【6/9】		6	bossclone002013	bossclone002013	28	28			2832	2836							submitnpcex_2833		title_2833	context_2833	context_2833,menu_2833;target_2833,task_menu_accept_2833	complete_2833	uncom_2833	target_2833	task_TrackInfo_2833	next_2833	CanAcceptMenu_2833	UncompleteMenu_2833	CompleteMenu_2833					1	3	0				
2836	马贼-踏平客栈	【7/9】		6	bossclone002013	bossclone002013	28	28			2833	2837							submitnpcex_2836	task\clone002\task2836.lua	title_2836	context_2836	context_2836,menu_2836;target_2836,task_menu_accept_2836	complete_2836	uncom_2836	target_2836	task_TrackInfo_2836	next_2836	CanAcceptMenu_2836	UncompleteMenu_2836	CompleteMenu_2836					1	3	0				
2837	马贼-烧毁客栈	【8/9】		6	bossclone002013	bossclone002013	28	28			2836	2838				40016			submitnpcex_2837		title_2837	context_2837	context_2837,menu_2837;target_2837,task_menu_accept_2837	complete_2837	uncom_2837	target_2837	task_TrackInfo_2837	next_2837	CanAcceptMenu_2837	UncompleteMenu_2837	CompleteMenu_2837					1	3	0				
2838	马贼-向锦衣卫邀功	【9/9】		6	bossclone002013	bossclone002013	28	28			2837					40020			submitnpcex_2838		title_2838	context_2838	context_2838,menu_2838;target_2838,task_menu_accept_2838	complete_2838	uncom_2838	target_2838	task_TrackInfo_2838	next_2838	CanAcceptMenu_2838	UncompleteMenu_2838	CompleteMenu_2838					1	3	0				
2839	金镶玉-做馅	【1/9】		6	bossclone002007	bossclone002019	28	28			2845	2840							submitnpcex_2839	task\clone002\task2839.lua	title_2839	context_2839	context_2839,menu_2839;target_2839,task_menu_accept_2839	complete_2839	uncom_2839	target_2839	task_TrackInfo_2839	next_2839	CanAcceptMenu_2839	UncompleteMenu_2839	CompleteMenu_2839					1	3	0				
2840	金镶玉-打发千户	【2/9】		6		bossclone002007	28	28			2839	2841							submitnpcex_2840	task\clone002\task2840.lua	title_2840	context_2840	context_2840,menu_2840;target_2840,task_menu_accept_2840	complete_2840	uncom_2840	target_2840	task_TrackInfo_2840	next_2840	CanAcceptMenu_2840	UncompleteMenu_2840	CompleteMenu_2840					1	3	0				
2841	金镶玉-准备动手	【3/9】		6	bossclone002007	bossclone002007	28	28			2840	2842							submitnpcex_2841	task\clone002\task2841_buffer.lua	title_2841	context_2841	context_2841,menu_2841;target_2841,task_menu_accept_2841	complete_2841	uncom_2841	target_2841	task_TrackInfo_2841	next_2841	CanAcceptMenu_2841	UncompleteMenu_2841	CompleteMenu_2841					1	3	0				
2842	金镶玉-见财起意	【4/9】		6	bossclone002007	bossclone002007	28	28			2841	2843							submitnpcex_2842		title_2842	context_2842	context_2842,menu_2842;target_2842,task_menu_accept_2842	complete_2842	uncom_2842	target_2842	task_TrackInfo_2842	next_2842	CanAcceptMenu_2842	UncompleteMenu_2842	CompleteMenu_2842					1	3	0				
2843	金镶玉-马贼的进攻	【5/9】		6		bossclone002007	28	28			2842	2846							submitnpcex_2843		title_2843	context_2843	context_2843,menu_2843;target_2843,task_menu_accept_2843	complete_2843	uncom_2843	target_2843	task_TrackInfo_2843	next_2843	CanAcceptMenu_2843	UncompleteMenu_2843	CompleteMenu_2843					1	3	0				
2845	金镶玉-选势力			6		bossclone002007	28	28			2066	2839							submitnpcex_2845		title_2845	context_2845	context_2845,menu_2845;target_2845,task_menu_accept_2845	complete_2845	uncom_2845	target_2845	task_TrackInfo_2845	next_2845	CanAcceptMenu_2845	UncompleteMenu_2845	CompleteMenu_2845					1	3	0				
2846	金镶玉-杀死内应	【6/9】		6	bossclone002007	bossclone002007	28	28			2843	2848							submitnpcex_2846		title_2846	context_2846	context_2846,menu_2846;target_2846,task_menu_accept_2846	complete_2846	uncom_2846	target_2846	task_TrackInfo_2846	next_2846	CanAcceptMenu_2846	UncompleteMenu_2846	CompleteMenu_2846					1	3	0				
2847																					title_2847	context_2847	context_2847,menu_2847;target_2847,task_menu_accept_2847	complete_2847	uncom_2847	target_2847	task_TrackInfo_2847	next_2847	CanAcceptMenu_2847	UncompleteMenu_2847	CompleteMenu_2847					1	3	0				
2848	金镶玉-密道出关	【7/9】		6	bossclone002007	bossclone002004	28	28			2846	2331							submitnpcex_2848		title_2848	context_2848	context_2848,menu_2848;target_2848,task_menu_accept_2848	complete_2848	uncom_2848	target_2848	task_TrackInfo_2848	next_2848	CanAcceptMenu_2848	UncompleteMenu_2848	CompleteMenu_2848					1	3	0				
